Страна,Отрасль,Компания,Год,document_id,Principle_code,Principle_text,Presence,Evidence (Text),Date of analysis,Analysis model
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,HOT05,"Принцип нулевой терпимости (обязательное реагирование, расследование и принятие мер по любому нарушению)",absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,HOT06,Обязанность сообщить на горячую линии о замеченном нарушении,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,HOT07,Обезличивание данных при обнародовании решения этической комиссии в ситуации продолжения работы нарушителя в компании,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,HOT08,Неиспользование полученной информации в ходе расследования в личных целях,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,HOT09,Право участника на предоставление максимально полной информации по делу до начала рассмотрения на этической комиссии,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,HOT10,Необходимость повторного рассмотрения дела при вновь открывшихся обстоятельствах.,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC01,Поддержание высокого уровня качества выполняемой работы,brief_mention,... complete work tasks on time with diligence and responsibility ...,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC02,Сохранность и эффективное использование активов компании,explicit_section,Employees should protect company assets ... Employees can only use company assets for the purpose of completing their work ...,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC03,Конфиденциальность и информационная безопасность (против утечек),explicit_section,... strengthen data security and information protection ... avoid company information leakage.,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),explicit_section,"Employees should protect company assets, including ... intellectual property ...",04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,The company insists on governing according to laws and regulations ...,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,brief_mention,... and consciously accept management of the heads.,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC08,Нацеленность на достижение результата,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC09,Поддержание высокого профессионального уровня,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Great Wall Motor,2024,automotive_china_great_wall_motor_2024,WtoC10,Сохранение и защита деловой репутации компании,explicit_section,"Employees should fulfill their obligations of loyalty to the company, do not have any behaviors to damage reputation and interests of the company ...",04.04.2026,GPT 5.3-Codex
China,Automotive,Li Auto,2024,automotive_china_li_auto_2024,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,brief_mention,No employee should take unfair advantage of anyone through ... abuse of privileged information ...,04.04.2026,GPT 5.3-Codex
China,Automotive,Li Auto,2024,automotive_china_li_auto_2024,COMP02,Не переманивать ключевых работников конкурента с целью ослабить его позиции,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Li Auto,2024,automotive_china_li_auto_2024,COMP03,"Не вступать в сговор с конкурентами о ценах, объемах или разделе рынка",explicit_section,The Company promotes fair dealing and fair competition ...,04.04.2026,GPT 5.3-Codex
China,Automotive,Li Auto,2024,automotive_china_li_auto_2024,COMP04,Сотрудничать с конкурентами с целью повышения эффективности рынка,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Li Auto,2024,automotive_china_li_auto_2024,COMP05,Поддерживать уважение к конкурентам и подчеркивать важность деятельности,brief_mention,"Each employee should endeavor to deal fairly with the Company’s customers, suppliers, competitors and employees.",04.04.2026,GPT 5.3-Codex
China,Automotive,Li Auto,2024,automotive_china_li_auto_2024,COMP06,Не пытаться ослабить конкурентов путем ограничения их доступа к каким-либо ресурсам,absent,,04.04.2026,GPT 5.3-Codex
China,Automotive,Li Auto,2024,automotive_china_li_auto_2024,COMP07,Соблюдать права интеллектуальные собственности конкурентов,explicit_section,The Company respects intellectual property ...,04.04.2026,GPT 5.3-Codex
China,Automotive,Li Auto,2024,automotive_china_li_auto_2024,COMP08,Не распространять ложную и порочащую информацию о конкурентах,explicit_section,No employee should take unfair advantage of anyone through ... misrepresentation of material facts ...,04.04.2026,GPT 5.3-Codex
